Horas_Jogadas,Avaliacao_Usuarios,Jogadores_Online,Popularidade,Genero_Jogo,Preco_Jogo,Avaliacao_Critica,Vendas_Totais
6.72,8.0,34455,55.07,Estratégia,94.26,7.23,111278.0
14.92,7.63,3758,42.84,Ação,29.21,10.0,83719.0
71.93,9.71,6025,61.17,Simulação,42.18,7.9,193045.0
44.28,2.03,27420,35.8,Aventura,48.62,6.83,60425.0
40.94,6.23,22221,1.99,Ação,74.11,8.78,89683.0
14.56,7.23,46328,23.12,RPG,73.11,10.0,198147.0
51.16,9.01,19358,78.45,Aventura,96.55,6.07,193813.0
13.52,8.87,18096,63.61,Aventura,26.97,6.52,189427.0
48.17,9.8,38855,17.03,Simulação,50.57,7.32,55837.0
76.58,5.61,6648,7.05,RPG,28.34,5.87,179723.0
26.56,8.48,47927,30.12,Estratégia,70.53,8.41,98519.0
48.58,4.85,44929,69.55,Ação,29.18,6.4,52094.0
99.18,4.8,12993,10.25,Estratégia,88.1,6.27,135366.0
68.96,3.28,19980,45.76,RPG,98.44,7.76,179625.0
84.27,8.36,18478,23.97,Aventura,38.52,9.51,51524.0
42.06,9.87,36725,60.61,Simulação,76.54,5.32,90128.0
77.0,3.31,25789,1.67,Simulação,57.95,5.22,89500.0
5.01,1.51,27159,24.15,Aventura,42.34,7.09,37731.0
13.16,8.34,49511,56.8,Simulação,27.22,4.81,191014.0
21.1,6.58,45793,46.04,Estratégia,74.72,6.05,13464.0
40.78,9.64,10637,64.88,Aventura,24.29,6.74,3132.0
84.7,3.27,15934,14.44,Ação,35.26,8.39,182454.0
35.27,1.64,37913,44.76,Ação,92.76,5.03,111513.0
65.79,5.43,41414,17.54,RPG,55.75,6.61,129775.0
71.2,1.77,36767,53.54,Aventura,86.86,5.91,175237.0
59.01,3.36,38978,12.31,Estratégia,79.07,5.63,37548.0
36.36,2.13,10948,13.71,Aventura,,7.22,19242.0
58.11,3.02,20365,28.29,Aventura,,7.64,97314.0
34.87,1.96,15389,34.27,Estratégia,19.0,6.78,5223.0
9.3,9.59,4607,42.12,Simulação,96.45,7.54,76096.0
99.26,3.51,42407,48.79,Estratégia,39.23,5.35,128641.0
13.59,5.0,10154,39.71,Aventura,70.58,7.68,189385.0
8.16,9.09,33900,5.35,Aventura,75.72,7.84,182367.0
87.95,7.1,36417,29.53,Aventura,27.8,7.89,185750.0
30.87,6.56,31345,6.62,Aventura,72.44,3.89,115770.0
65.36,7.35,46041,11.23,RPG,10.85,7.99,20083.0
33.56,8.46,48479,9.18,Simulação,47.64,7.64,53527.0
39.74,8.9,48656,14.48,Aventura,,8.72,44292.0
26.94,6.78,40443,67.65,RPG,93.94,5.28,195213.0
34.95,9.01,32850,52.6,Aventura,98.73,7.44,196677.0
41.65,5.82,44396,42.79,Simulação,35.92,6.42,46303.0
72.3,3.5,4731,61.1,Simulação,64.9,4.43,145901.0
51.63,8.92,38201,79.69,Estratégia,77.06,7.09,59268.0
94.38,5.87,32457,35.56,RPG,27.21,4.26,874.0
5.14,9.16,30814,31.47,Simulação,71.79,6.57,693805.0
50.79,1.36,2026,81.04,Ação,33.2,6.73,133446.0
58.82,4.58,27230,64.27,Aventura,25.2,6.01,177308.0
92.07,9.53,40809,64.74,Simulação,86.55,7.3,16729.0
5.87,3.25,17923,50.36,RPG,55.22,4.9,63175.0
57.76,9.47,33181,42.81,RPG,36.73,5.68,106489.0
85.48,9.59,38361,46.35,RPG,46.42,9.41,43616.0
24.94,8.94,33039,54.59,Estratégia,47.19,6.13,27490.0
87.73,6.07,34277,32.24,Aventura,79.3,6.16,79817.0
2.88,6.82,37694,65.16,Ação,,5.72,104700.0
73.49,8.83,9874,75.47,RPG,52.81,8.46,127725.0
93.35,7.98,26337,48.03,Aventura,39.06,7.53,76590.0
66.04,6.67,21609,32.62,RPG,75.45,5.41,186730.0
44.45,9.84,35963,58.12,RPG,91.47,7.31,124688.0
5.44,7.17,25468,16.43,Ação,20.28,8.49,93003.0
92.06,9.78,16764,80.29,Aventura,81.71,7.85,128143.0
47.55,1.52,19932,55.07,RPG,60.14,8.22,138220.0
3.87,2.25,5657,7.13,Estratégia,88.08,9.38,49957.0
69.27,5.06,6021,44.66,RPG,56.27,5.11,170573.0
48.69,4.46,37344,62.57,Aventura,87.62,7.68,53703.0
13.31,8.04,40316,24.2,Simulação,59.9,5.84,180856.0
22.21,2.45,20666,5.78,RPG,23.05,5.77,177467.0
7.38,9.78,48447,41.36,Estratégia,10.46,7.19,61990.0
57.84,3.84,49980,69.33,Estratégia,65.8,5.41,33756.0
62.56,4.86,17926,22.06,RPG,63.29,6.7,145920.0
51.05,3.47,47257,59.86,Aventura,28.93,8.86,106539.0
81.87,6.21,23548,34.75,RPG,86.55,8.13,15985.0
86.21,1.53,15832,6.48,Estratégia,88.09,5.03,173987.0
61.93,2.35,13644,26.32,RPG,82.37,4.68,50453.0
2.26,7.71,24088,27.13,Estratégia,94.28,6.61,139662.0
69.81,2.68,38949,75.1,Simulação,55.6,6.05,59311.0
42.37,3.12,48793,81.36,RPG,73.2,7.78,12827.0
56.97,8.14,31464,18.67,Ação,91.39,5.42,175822.0
65.24,1.84,40142,36.6,RPG,51.06,7.31,785.0
35.66,4.94,46204,80.95,Estratégia,65.66,7.53,148579.0
91.77,1.21,45331,34.71,Aventura,56.15,6.82,150576.0
14.26,4.12,33078,29.99,Estratégia,98.48,7.04,80637.0
67.46,7.29,45784,10.56,Simulação,49.39,9.8,198816.0
1.43,1.81,44341,62.81,Aventura,38.54,6.73,87612.0
92.51,9.0,42360,37.94,Ação,66.66,8.18,9105.0
12.13,9.19,23205,53.5,Ação,35.27,5.32,5130.0
10.39,1.94,48941,43.04,Simulação,87.17,6.06,9503.0
33.96,9.92,45368,15.81,Simulação,90.29,5.74,140708.0
37.97,3.68,28858,15.96,Simulação,41.06,8.34,17202.0
22.21,1.76,47492,77.95,Simulação,42.26,7.63,72958.0
58.91,1.05,46644,73.87,RPG,17.8,8.13,110035.0
44.84,4.68,10488,51.22,Estratégia,33.03,6.84,123772.0
4.38,6.67,33160,1.74,RPG,16.12,4.64,187008.0
32.64,3.99,15683,36.82,Aventura,78.15,7.69,162326.0
81.21,8.53,12703,44.71,Ação,26.24,7.43,146782.0
69.26,7.45,16374,38.13,Ação,17.11,8.59,100609.0
72.74,4.15,27613,76.79,Aventura,24.8,7.78,22500.0
70.09,7.61,6525,4.96,Ação,43.96,7.21,194230.0
31.78,9.46,46795,54.82,Simulação,48.03,7.58,114175.0
10.86,1.84,21235,27.12,Simulação,90.86,8.27,114028.0
27.97,3.75,25957,47.07,Simulação,35.17,8.2,122804.0
83.32,5.17,4765,54.9,Aventura,74.59,6.32,71584.0
98.04,5.48,48526,37.43,Estratégia,90.53,4.9,78017.0
49.88,5.88,47261,13.69,Aventura,87.1,8.0,141990.0
1.96,3.71,43623,43.79,Estratégia,27.91,6.97,22818.0
14.86,7.01,20444,77.4,Ação,35.18,6.65,70589.0
32.88,6.81,26884,45.15,Ação,14.91,8.52,140702.0
58.26,6.2,3467,11.62,Ação,53.5,6.63,110305.0
8.43,2.02,5453,68.56,Estratégia,46.48,7.58,148878.0
94.36,5.29,17063,19.65,Ação,59.08,8.94,137473.0
37.13,4.21,1017,31.7,Aventura,51.21,7.64,55861.0
91.32,5.42,5412,36.46,Estratégia,76.22,5.91,106441.0
78.25,9.3,19966,29.22,Simulação,70.28,6.49,137072.0
75.77,5.32,6137,34.48,Estratégia,48.58,7.05,178054.0
61.05,1.13,49594,66.23,Aventura,13.42,7.9,170893.0
63.03,4.95,8950,19.78,Aventura,40.95,7.7,83609.0
64.14,8.39,5791,39.84,Aventura,39.18,6.06,197968.0
63.22,8.02,42030,3.26,Ação,18.05,7.72,200.0
55.8,5.62,9604,42.86,Simulação,37.39,10.0,63461.0
98.63,3.25,8234,10.71,Simulação,98.85,7.41,127167.0
73.47,5.19,44821,24.56,RPG,83.91,6.16,116093.0
77.89,6.07,48952,28.02,Aventura,82.14,8.8,170971.0
87.35,10.0,5837,8.33,Ação,85.89,5.93,20769.0
22.34,6.8,27068,30.92,Estratégia,87.85,8.99,22486.0
9.29,7.25,29383,42.08,Ação,39.29,6.71,13339.0
48.79,5.42,37113,36.64,Aventura,39.01,7.84,2533.0
51.88,4.19,11771,24.41,Ação,,6.1,34816.0
83.06,8.32,17658,25.58,Aventura,83.66,7.62,31860.0
44.92,5.45,1821,53.09,Estratégia,81.75,7.47,151338.0
57.5,9.95,36385,59.97,Estratégia,11.53,8.46,56172.0
53.16,5.11,14150,48.45,Simulação,,6.45,79608.0
4.78,1.61,7071,80.91,RPG,35.71,8.86,116858.0
61.89,7.14,6642,78.36,Ação,66.35,7.61,1381.0
82.95,1.42,37754,9.64,RPG,67.59,3.89,128415.0
16.59,3.25,22276,22.86,Ação,20.21,7.41,143152.0
59.82,4.18,8703,72.15,Simulação,72.61,3.42,91938.0
59.75,7.66,20367,4.05,Simulação,58.02,5.0,9809.0
17.25,5.45,4041,49.73,Estratégia,64.98,6.51,56378.0
13.22,1.26,32917,79.15,Estratégia,50.22,4.37,198013.0
98.0,6.55,44644,56.75,Estratégia,82.39,5.81,44512.0
39.97,4.7,48841,9.1,Ação,67.16,6.79,15836.0
23.51,9.3,45899,62.36,RPG,27.37,6.81,171804.0
17.96,5.5,47891,32.21,RPG,77.74,5.58,144193.0
67.07,7.38,46424,76.47,Estratégia,55.23,7.14,58962.0
61.32,2.97,42217,24.89,Simulação,13.36,8.94,133629.0
64.69,7.85,3489,40.07,RPG,45.54,6.81,63567.0
9.71,7.49,35128,62.26,Simulação,46.16,6.17,114193.0
89.43,9.14,28060,22.55,Estratégia,82.12,7.51,154256.0
39.53,1.3,29110,16.4,Ação,31.06,5.44,-4895.0
32.01,5.03,9501,1.86,Aventura,50.73,8.52,28692.0
46.76,7.11,7133,41.26,RPG,14.91,8.7,69038.0
39.6,1.86,36936,77.04,Estratégia,89.32,9.78,121277.0
86.47,4.7,25986,24.5,Estratégia,49.95,7.69,162769.0
92.97,9.48,1827,5.16,RPG,87.09,5.42,23780.0
31.03,4.92,2193,52.02,Aventura,70.95,8.44,139335.0
86.5,9.87,44096,6.2,Ação,38.79,4.65,1821.0
78.35,1.51,15709,42.8,RPG,74.14,8.72,81999.0
93.12,7.46,40555,32.62,Ação,,7.17,146651.0
25.32,6.23,29771,40.24,Estratégia,40.71,6.24,123956.0
58.1,5.5,7815,14.85,RPG,,6.37,194081.0
28.17,9.74,27352,8.96,Ação,,6.7,157231.0
82.56,2.17,23027,62.46,Simulação,71.97,8.62,69978.0
1.53,9.06,29994,21.59,Simulação,51.66,4.26,83180.0
56.9,7.22,17919,66.63,Simulação,33.34,7.56,119862.0
34.57,3.33,44829,63.23,Ação,82.93,8.13,96191.0
32.94,9.12,23896,17.75,Simulação,41.2,5.37,162571.0
64.83,4.86,34977,75.39,Estratégia,65.16,9.51,47327.0
85.27,8.33,25994,14.74,Ação,20.39,8.73,81016.0
61.29,4.5,44738,66.37,Estratégia,76.62,5.95,19096.0
85.44,8.66,2239,35.79,Aventura,95.75,7.29,61645.0
27.19,6.73,5945,16.5,Ação,50.44,5.56,67388.0
52.42,2.27,27521,77.81,Simulação,59.35,6.4,150003.0
45.59,6.85,27758,79.86,Simulação,90.95,4.69,145153.0
2.15,2.72,44062,43.16,Aventura,81.57,7.04,198242.0
56.11,4.71,22222,39.74,RPG,96.6,5.12,162324.0
66.47,2.53,48800,74.79,Aventura,33.95,5.52,182167.0
59.58,1.2,29696,50.05,Simulação,52.3,7.6,10536.0
73.87,2.91,49235,23.24,Simulação,51.01,7.42,110363.0
57.55,5.83,29252,36.17,RPG,52.58,5.64,177296.0
7.61,5.33,14944,69.52,Aventura,92.17,4.8,137568.0
12.52,5.51,34229,71.44,Estratégia,28.5,7.8,169572.0
60.03,3.23,42611,77.91,Aventura,90.53,7.98,147148.0
28.21,7.17,13771,25.05,Estratégia,61.4,8.46,137789.0
8.88,7.34,17505,56.85,Simulação,58.32,8.47,56163.0
43.52,4.22,11449,7.19,Simulação,47.49,7.48,38004.0
55.86,8.93,9511,60.58,Aventura,58.57,6.72,6755.0
33.54,6.8,23867,47.37,Simulação,82.29,6.14,107729.0
72.3,7.42,17136,21.92,RPG,54.3,7.84,85698.0
64.71,3.5,17203,54.8,Ação,79.84,5.58,67981.0
33.94,1.01,42355,12.62,Estratégia,47.5,7.61,6340.0
75.71,8.79,19938,28.75,Simulação,26.47,4.51,-2607.0
65.2,8.4,14260,34.19,Estratégia,47.32,7.86,101927.0
64.09,2.11,22764,64.74,Aventura,75.1,7.29,165785.0
55.77,4.37,4230,26.71,RPG,86.65,5.69,101958.0
2.13,6.95,4412,5.62,Estratégia,79.44,6.84,162464.0
69.93,6.87,1410,16.32,Simulação,43.7,6.8,141592.0
38.22,8.74,48499,51.02,Ação,62.12,9.43,111490.0
94.29,2.26,6775,2.88,RPG,42.44,6.58,123928.0
81.96,4.87,37767,65.97,Aventura,73.4,7.39,175403.0
59.16,1.88,41077,74.81,Simulação,49.28,7.7,15503.0
25.96,4.51,10181,41.87,RPG,78.83,6.57,182469.0
21.16,1.14,6619,59.1,Simulação,11.16,9.18,142267.0
34.69,9.08,3703,39.21,Aventura,40.62,7.13,58733.0
48.17,5.74,4909,26.71,Aventura,89.03,3.71,134047.0
30.3,8.65,14843,15.03,Ação,39.12,7.01,122783.0
51.96,1.54,26332,43.71,RPG,45.53,10.0,172335.0
17.37,3.05,14409,77.15,Ação,81.16,6.23,108639.0
97.76,3.33,49093,73.91,Ação,18.52,7.58,91780.0
11.68,4.48,33201,76.31,Ação,,6.0,187970.0
93.23,8.23,27288,80.11,Estratégia,79.7,6.73,180160.0
91.42,4.48,20861,15.07,Aventura,96.12,8.65,20340.0
52.99,2.84,7818,13.54,Ação,80.45,8.08,151781.0
72.74,1.58,17550,36.37,Estratégia,25.52,7.44,136681.0
44.16,1.72,27833,57.61,Estratégia,85.15,7.14,106377.0
63.35,7.84,18370,37.34,Estratégia,52.82,6.76,128857.0
34.71,5.0,20047,74.1,Ação,80.46,7.34,196228.0
30.81,7.54,34387,59.89,Estratégia,31.55,8.63,192170.0
58.23,7.14,13107,53.12,Ação,40.71,6.97,189901.0
50.3,2.22,25646,7.41,RPG,91.14,7.41,156114.0
58.36,2.29,6641,15.88,Aventura,91.96,5.31,101340.0
29.37,7.8,31332,36.41,Simulação,35.67,5.73,137794.0
37.32,7.49,12618,80.92,Ação,17.53,9.0,15754.0
9.3,4.4,21582,28.79,Aventura,93.6,8.18,179568.0
6.17,1.7,33770,52.79,Ação,37.04,7.7,20839.0
26.08,1.11,27976,81.94,RPG,20.82,8.57,62761.0
8.35,3.59,46375,23.08,Aventura,41.33,7.43,149484.0
11.27,1.08,48728,15.17,Aventura,35.38,7.39,101174.0
81.46,3.07,31552,46.0,Estratégia,17.26,6.45,140983.0
4.85,4.78,48614,46.45,Ação,98.53,7.33,82879.0
66.22,2.09,25763,76.5,Ação,36.44,5.39,-1560.0
27.98,1.94,11703,3.79,Simulação,34.52,5.63,152136.0
87.26,9.07,21824,34.72,Estratégia,47.8,5.79,146059.0
49.0,6.27,15972,27.0,Estratégia,,9.34,-2651.0
31.24,9.41,22194,48.01,Simulação,49.05,6.95,31943.0
52.23,4.11,36849,2.4,Estratégia,91.59,7.48,192195.0
38.8,7.09,24105,59.38,Estratégia,15.43,6.06,33351.0
56.85,2.84,29859,41.02,RPG,94.74,6.73,82081.0
12.34,6.57,44648,58.54,Aventura,69.93,6.23,7619.0
99.67,2.17,18313,38.0,Simulação,,5.14,130845.0
43.12,1.02,22445,40.14,RPG,24.21,5.79,171326.0
35.46,9.38,17946,74.36,RPG,39.62,4.61,169626.0
71.29,5.99,34959,18.76,RPG,14.71,7.26,18832.0
37.02,9.34,15976,19.3,Estratégia,68.77,8.37,163932.0
83.47,4.0,47986,47.07,Simulação,40.59,6.44,145106.0
45.96,3.95,47895,55.25,Estratégia,59.61,7.69,66465.0
72.21,4.61,36138,30.44,Estratégia,77.74,6.56,54804.0
11.63,7.35,27316,43.82,RPG,59.82,8.22,137685.0
84.74,6.09,30854,20.14,Ação,16.44,6.75,28048.0
73.81,9.33,5955,12.68,Simulação,15.56,9.11,99244.0
21.95,1.23,25284,20.99,Simulação,,6.38,90026.0
15.38,7.37,12239,76.05,RPG,33.6,9.38,138802.0
32.3,3.97,38150,66.75,RPG,42.6,4.96,188173.0
97.6,2.62,29450,13.03,Aventura,29.66,7.14,89184.0
26.42,5.59,32773,5.42,RPG,72.9,6.13,71123.0
46.14,5.55,46723,9.21,Estratégia,44.75,7.65,184207.0
3.97,2.23,3590,25.47,RPG,51.07,5.16,177787.0
40.31,2.82,15817,67.52,Simulação,70.7,5.53,14001.0
57.54,4.67,7358,27.74,Ação,66.07,5.96,162828.0
95.33,4.68,21071,16.72,Ação,79.69,5.81,150589.0
52.14,3.86,42891,33.78,Estratégia,77.39,6.54,23121.0
82.07,2.34,15697,11.71,Ação,49.59,4.42,64700.0
55.15,1.04,21785,39.82,RPG,27.27,7.6,155114.0
5.04,9.73,2405,56.49,Ação,30.1,7.95,94603.0
32.18,9.49,42161,31.59,RPG,73.6,3.98,74283.0
57.96,5.35,29329,15.74,Aventura,33.52,8.33,184536.0
95.08,9.96,3287,38.44,Simulação,49.64,5.45,-2498.0
86.03,7.06,9864,63.55,Estratégia,19.72,6.21,9312.0
23.6,1.62,2730,7.86,Aventura,21.01,6.92,52185.0
22.78,2.06,12432,7.4,Ação,32.5,6.39,53909.0
20.91,9.24,35019,27.47,Estratégia,17.64,5.46,-917.0
92.3,6.67,34648,35.34,RPG,34.71,5.97,84705.0
85.39,8.59,29924,19.22,Aventura,61.14,6.78,15701.0
77.69,9.08,12545,3.83,Simulação,77.02,6.44,163055.0
39.87,5.03,27565,19.47,Simulação,12.95,6.14,26450.0
50.92,1.44,26555,36.99,Aventura,64.05,6.31,197222.0
46.95,2.69,49862,8.09,Aventura,42.69,7.72,-4820.0
26.08,1.6,41472,59.77,Aventura,30.4,6.91,64924.0
50.98,2.7,8580,46.47,Ação,12.88,4.69,139836.0
4.02,4.69,22265,36.92,Simulação,39.34,7.06,-2143.0
14.05,2.06,11670,43.76,Simulação,81.07,8.39,91621.0
88.75,2.5,17924,54.89,Ação,57.7,7.25,140247.0
75.39,5.01,13234,82.42,Estratégia,79.8,9.04,84941.0
42.85,4.06,10094,64.58,Simulação,47.11,4.54,70286.0
52.18,5.21,35236,45.52,Estratégia,85.89,6.32,91718.0
37.62,4.86,44977,64.21,Estratégia,23.54,9.75,102890.0
74.31,6.8,41484,40.23,Estratégia,83.8,7.69,16195.0
78.61,9.43,19119,26.89,Simulação,52.84,4.95,-2564.0
76.54,1.97,34260,22.91,RPG,77.14,7.69,140161.0
72.52,1.89,32192,34.08,Estratégia,31.64,6.64,185559.0
21.24,8.68,24097,1.83,RPG,53.75,8.15,93473.0
34.45,5.56,19304,16.01,Ação,75.95,6.6,38271.0
47.5,7.9,11228,11.91,RPG,53.54,8.31,90815.0
33.74,2.94,41936,79.62,RPG,51.23,6.72,115656.0
75.72,8.46,11905,6.91,Aventura,82.95,7.38,199047.0
33.6,9.31,23411,42.32,Estratégia,24.62,8.96,182429.0
14.68,6.72,43448,76.32,Simulação,52.76,7.24,84316.0
40.49,1.95,15887,50.97,Aventura,84.01,5.25,-3791.0
97.98,9.06,7101,41.86,RPG,86.07,5.53,146648.0
23.36,8.13,27078,61.97,Ação,,8.78,135904.0
61.59,7.76,43929,30.33,Simulação,86.51,3.76,53339.0
43.85,1.33,47580,17.37,Ação,11.1,5.87,51874.0
8.03,8.19,10728,70.44,RPG,86.99,10.0,29809.0
49.29,2.24,10542,6.23,Ação,33.83,6.45,107113.0
70.49,3.0,9104,67.23,Aventura,62.03,7.43,82012.0
51.79,6.19,13756,10.03,Ação,10.88,5.83,161308.0
87.31,3.38,37614,52.44,Aventura,75.83,7.61,52675.0
29.6,6.95,34365,40.38,Estratégia,48.84,8.07,150096.0
9.54,6.47,9332,82.72,Simulação,86.12,6.44,17138.0
93.69,1.97,1243,33.14,Ação,60.0,7.09,79904.0
38.43,6.9,19749,79.37,Aventura,85.11,5.3,76676.0
58.05,9.32,48772,34.43,RPG,65.05,6.19,18551.0
79.38,2.45,1136,56.99,RPG,77.12,6.97,61966.0
33.1,6.37,28837,53.91,Aventura,77.31,9.81,42667.0
71.88,4.08,21147,8.66,Simulação,32.2,4.87,15443.0
14.4,5.14,36396,62.0,Estratégia,61.95,7.73,80745.0
29.83,3.58,44086,18.58,Estratégia,88.64,8.37,177008.0
15.32,4.19,32121,33.18,Simulação,89.09,6.5,6528.0
81.29,1.26,32095,65.15,Ação,44.63,7.94,50042.0
23.04,9.83,8181,78.32,Aventura,39.24,8.52,17877.0
72.0,6.62,35280,47.1,Estratégia,68.85,9.85,65450.0
94.36,5.51,46815,43.81,Simulação,80.06,9.61,38233.0
53.23,4.45,20182,42.64,Estratégia,13.2,3.84,74467.0
54.45,5.85,7909,67.95,Estratégia,18.42,6.22,6660.0
46.63,4.42,38282,82.28,Ação,80.08,7.59,21110.0
33.25,4.24,38072,53.09,Estratégia,49.31,7.16,83073.0
48.08,5.18,44730,32.38,Aventura,70.08,8.11,113649.0
60.66,3.48,5408,19.4,Simulação,83.83,7.37,174641.0
98.58,2.62,31005,17.78,Ação,78.11,7.38,194261.0
93.81,6.01,20750,71.16,Ação,82.87,7.16,23143.0
86.33,8.58,24154,82.22,Simulação,209.28,7.53,163608.0
89.0,2.38,10593,58.32,Aventura,24.21,7.82,17656.0
47.3,1.29,10744,79.25,Estratégia,52.62,7.72,181294.0
66.07,3.22,4413,30.06,Estratégia,96.69,3.32,63183.0
89.58,9.82,17468,52.6,Aventura,37.49,5.25,146113.0
39.89,8.46,39466,43.19,RPG,47.74,7.1,14168.0
96.19,6.36,47533,40.78,Simulação,78.88,7.79,24319.0
42.15,9.36,30700,52.99,Aventura,16.85,7.68,137400.0
60.49,5.01,44882,26.84,Estratégia,78.13,4.36,3346.0
71.25,9.85,11477,53.66,Simulação,34.68,5.76,784845.0
95.08,3.67,32110,56.28,Simulação,34.06,7.39,121058.0
25.21,3.16,19826,69.53,Estratégia,62.42,7.95,166750.0
74.84,6.74,6762,60.96,Aventura,32.98,7.38,123143.0
52.55,4.4,19168,27.61,RPG,67.7,7.08,125246.0
27.58,6.64,48135,38.24,Simulação,91.79,7.51,47031.0
77.86,3.74,47664,11.41,Simulação,46.42,7.97,1517.0
55.65,6.56,32893,22.53,Simulação,94.91,4.22,196089.0
66.42,3.48,26182,43.94,Aventura,94.79,6.16,30988.0
32.96,1.46,40196,9.82,Simulação,28.69,7.65,166255.0
48.63,9.21,17090,47.97,Estratégia,48.86,6.59,145485.0
62.1,8.95,13527,33.33,Estratégia,99.1,7.04,158521.0
41.07,9.74,41676,4.46,Ação,,6.14,113429.0
20.63,7.45,9924,36.92,Simulação,52.78,6.25,20611.0
96.17,7.14,15284,24.47,RPG,48.87,7.22,137623.0
51.62,6.03,35848,7.08,Ação,82.89,5.22,55932.0
73.64,2.13,18363,25.46,Simulação,24.59,7.28,153030.0
41.68,2.7,30588,25.52,Simulação,29.94,5.93,144712.0
36.15,3.61,41563,30.47,Aventura,25.81,4.24,88089.0
41.3,9.01,2639,31.4,Aventura,25.0,8.26,87858.0
41.5,2.56,14918,36.54,Estratégia,33.21,9.32,75372.0
54.86,9.31,31928,9.11,Ação,57.54,7.27,119757.0
54.79,5.71,43943,2.07,Ação,73.62,7.31,-3810.0
50.2,7.44,20686,61.4,Ação,44.23,6.28,112715.0
14.34,1.99,37774,29.03,Estratégia,50.16,9.04,77134.0
50.1,3.42,17968,51.47,RPG,81.31,9.34,15155.0
17.74,9.63,49471,26.57,RPG,57.27,7.28,24918.0
13.48,3.4,26037,81.56,RPG,63.08,8.85,107853.0
93.3,3.67,11170,27.25,Ação,56.62,7.09,198457.0
60.87,2.78,9477,50.77,Simulação,81.07,6.92,153635.0
66.27,2.16,28475,19.5,Ação,26.52,7.16,20607.0
40.77,3.1,36168,43.69,Simulação,98.3,6.42,59707.0
90.96,6.78,35008,48.68,Aventura,89.14,9.59,143852.0
64.14,5.1,4468,16.49,Estratégia,46.03,8.58,-1526.0
77.12,5.98,22904,11.68,RPG,,5.69,189272.0
37.48,2.1,6365,80.7,Ação,86.4,7.44,125369.0
96.01,8.22,36936,74.17,Ação,50.1,7.19,142645.0
82.2,8.06,34549,55.24,Aventura,55.73,7.86,174042.0
85.52,1.19,3136,71.56,Simulação,77.13,6.78,98263.0
18.04,4.45,42381,9.4,RPG,44.92,5.82,158536.0
27.82,1.62,27404,60.87,Estratégia,50.86,5.53,134581.0
29.27,8.13,28716,24.83,Simulação,109.64,6.39,38029.0
27.81,7.64,21075,45.45,Simulação,21.99,7.73,177571.0
85.66,9.12,15585,63.74,RPG,51.28,7.86,120047.0
4.16,3.13,38725,4.36,Estratégia,14.12,9.39,69019.0
8.53,5.11,42168,58.06,RPG,37.64,3.07,4308.0
28.11,2.66,24758,36.95,RPG,49.35,9.42,186500.0
20.78,4.34,20776,37.34,Ação,19.15,3.89,33372.0
23.95,5.7,24636,75.31,Estratégia,15.89,7.83,166259.0
79.97,1.48,32145,71.45,Simulação,11.47,7.5,118995.0
56.73,7.43,8251,6.31,RPG,53.68,5.51,162436.0
1.57,5.89,45832,51.85,Aventura,23.22,7.32,150275.0
43.49,8.46,32270,37.03,Estratégia,71.97,6.07,119934.0
41.37,3.45,4798,11.21,Aventura,54.36,8.85,99278.0
12.28,9.13,19920,70.75,Simulação,11.71,5.22,73663.0
67.92,9.99,19566,7.45,Estratégia,15.32,7.71,42520.0
70.49,9.27,31714,4.25,Ação,92.59,8.22,15751.0
72.35,8.0,29788,17.68,Estratégia,,4.55,61690.0
73.1,8.31,16314,26.27,Simulação,78.15,5.34,12754.0
1.01,6.16,26975,6.58,Ação,32.17,5.83,104306.0
95.41,2.71,14209,53.71,Simulação,38.94,4.59,169129.0
81.58,7.09,2448,37.14,Estratégia,12.24,8.37,195662.0
90.47,7.41,1953,35.11,Simulação,60.05,7.57,118870.0
2.55,9.87,2719,13.44,Estratégia,52.03,7.89,39618.0
93.42,5.87,39683,37.19,Ação,77.04,8.1,98187.0
81.14,3.44,12392,33.32,Estratégia,91.5,7.28,189165.0
83.86,7.15,22196,32.79,Simulação,59.29,4.59,32706.0
10.23,9.81,16479,19.39,Simulação,95.69,6.43,18541.0
74.12,2.59,18982,9.31,Simulação,23.34,8.42,76662.0
96.0,3.93,31952,22.81,Aventura,41.02,6.49,177371.0
68.16,5.88,7596,55.82,Aventura,84.68,7.13,116822.0
57.47,2.53,45695,7.56,Aventura,59.8,8.39,181188.0
94.59,1.2,20602,32.68,RPG,59.23,8.66,8465.0
44.84,4.03,10100,43.41,Estratégia,51.44,9.71,72340.0
60.31,8.79,12944,79.85,Aventura,11.69,7.0,3807.0
48.14,1.39,15014,70.16,Simulação,17.24,6.46,109561.0
93.32,4.86,31704,76.07,Simulação,18.06,6.88,110958.0
8.53,7.86,46020,68.22,Aventura,27.06,6.17,159937.0
50.6,9.58,49178,49.48,Aventura,,6.87,115135.0
68.99,9.87,11348,71.54,Simulação,19.6,6.08,-1727.0
79.37,4.8,15430,47.54,Aventura,67.32,8.46,31278.0
58.7,9.55,6757,30.69,RPG,20.66,5.89,198469.0
90.96,1.32,46886,31.87,RPG,51.85,9.51,85004.0
94.23,7.71,7285,47.56,RPG,15.69,2.56,37913.0
7.37,6.78,2339,67.37,Ação,34.25,6.9,-3749.0
40.82,3.25,44457,12.49,RPG,93.18,8.31,91851.0
3.32,5.57,21859,4.83,Simulação,12.8,5.38,51261.0
33.6,2.17,25938,65.75,Ação,88.92,5.65,137137.0
